코스명,산이름,유형설명,최고고도_m,누적상승_m,편도거리_km,총거리_km,예상시간_분,예상시간,출발_lat,출발_lon,도착_lat,도착_lon,난이도,세부난이도,난이도점수,관광인프라점수,주차장_접근성점수,정류장_접근성점수,코스수,가중치,매력종합점수,전망,힐링,사진,등산로,성취감,계절매력,특출매력,특출점수,주차장거리_m,정류장거리_m,위치,주차장명,정류장명,Cluster
북한산_23,북한산,등하산_원점회귀,602.9,1116.4589999999994,6.38,6.38,257,4시간 17분,37.661021,127.007104,37.658937,127.004249,상급,상급1,255.63,6.9,8,8.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3,581.0,422.3,서울특별시 강북구,우이동 교통광장공영주차장,영신여객차고지(우이동종점),2
북한산_24,북한산,등하산_원점회귀,593.7,683.0629999999999,8.5,8.5,241,4시간 01분,37.644336,126.940976,37.641243,126.941549,중급,중급1,184.63,6.9,10,10.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3,263.0,225.4,서울특별시 강북구,한옥마을 주차장,하나고.삼천사.진관사입구,2
북한산_27,북한산,등하산_원점회귀,554.0,639.0779999999995,6.4,6.4,190,3시간 10분,37.642147,126.9394,37.639197,126.945143,초급,초급2,154.96,6.9,10,10.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3,21.0,88.5,서울특별시 강북구,한옥마을 주차장,하나고.삼천사.진관사입구,2
북한산_28,북한산,등하산_횡단,516.3,1064.7070000000008,8.87,8.87,281,4시간 41분,37.663868,127.011813,37.643337,127.003068,중급,중급3,235.47,6.9,10,10.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3,89.0,64.3,서울특별시 강북구,우이동 교통광장공영주차장,우이동,2
북한산_29,북한산,등하산_횡단,607.7,908.3,7.71,7.71,253,4시간 13분,37.645612,127.006479,37.655137,126.949435,중급,중급2,202.77,6.8,10,10.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3,28.0,32.2,서울특별시 강북구,강북청소년수련관 주차장,강북청소년센터,2
북한산_30,북한산,등하산_원점회귀,735.9,1336.0999999999992,7.01,7.01,290,4시간 50분,37.618406,126.997286,37.620197,126.995211,상급,상급3,293.12,7.3,5,10.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3,865.0,190.8,서울특별시 강북구,약수주차장,정릉북한산국립공원입구,2
북한산_31,북한산,등하산_횡단,740.5,1393.6540000000002,7.72,7.72,317,5시간 17분,37.617957,126.998677,37.610417,126.976487,상급,상급3,314.17,7.8,5,10.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3,901.0,59.1,서울특별시 강북구,약수주차장,정릉북한산국립공원입구,2
북한산_32,북한산,등하산_원점회귀,614.9,980.0309999999996,7.48,7.48,252,4시간 12분,37.642626,127.002638,37.63676,127.009739,상급,상급2,259.33,7.0,10,10.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3,35.0,80.9,서울특별시 강북구,국립통일교육원 주차장3,아카데미하우스.통일교육원,2
북한산_33,북한산,등하산_횡단,480.0,1129.6519999999994,9.61,9.61,313,5시간 13분,37.627368,127.009968,37.611132,126.978781,상급,상급1,252.46,7.7,10,10.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3,342.0,16.9,서울특별시 강북구,구세군길공영주차장,빨래골,2
북한산_34,북한산,등하산_횡단,733.7,1269.0429999999997,6.51,6.51,273,4시간 33분,37.610987,126.956658,37.621025,126.96431,상급,상급2,275.3,7.6,10,10.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3,61.0,57.0,서울특별시 강북구,노상공영주차장,승가사입구,2
북한산_35,북한산,등하산_횡단,574.1,1048.7569999999994,6.66,6.66,254,4시간 14분,37.596626,126.954801,37.608725,126.956694,상급,상급1,253.13,8.3,8,10.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3,488.0,48.5,서울특별시 강북구,홍지공영주차장 거주자우선주차,옥천교앞,2
북한산_45,북한산,등하산_횡단,551.5,1439.902999999999,7.84,7.84,325,5시간 25분,37.610985,126.941406,37.608629,126.956183,최상급,최상급1,321.81,7.7,8,10.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3,743.0,149.5,서울특별시 강북구,서울기록원 주차장,독박골.북한산래미안APT앞,2
북한산_46,북한산,등하산_횡단,528.8,743.4419999999994,6.33,6.33,189,3시간 09분,37.650712,126.945719,37.675316,126.959143,초급,초급3,166.22,6.5,8,8.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3,609.0,666.1,서울특별시 강북구,북한산성상가 주차장,백화사,2
북한산_47,북한산,편도_하산,193.5,112.17399999999998,2.36,4.71,87,1시간 27분,37.67919,126.959105,37.690295,126.968225,입문,입문,46.41,6.1,10,10.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3,237.0,63.0,서울특별시 강북구,숨은벽등산로주차장,사기막골,2
북한산_48,북한산,편도_등산,184.8,170.2659999999999,6.42,12.84,218,3시간 38분,37.651502,127.012643,37.619455,127.002482,입문,입문,94.41,7.3,10,10.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3,118.0,13.8,서울특별시 강북구,도봉도서관 주차장,덕성여대.솔밭근린공원,2
북한산_49,북한산,등하산_원점회귀,731.4,1223.6609999999991,21.83,21.83,515,8시간 35분,37.600771,126.935382,37.611703,126.930885,최상급,최상급1,330.02,7.6,8,10.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3,591.0,54.2,서울특별시 강북구,은평구청 주차장,녹번역,2
북한산_51,북한산,등하산_원점회귀,353.3,1927.872,14.57,14.57,508,8시간 28분,37.600166,126.936134,37.600142,126.936449,초인,초인1,507.63,7.9,8,10.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3,676.0,121.4,서울특별시 강북구,은평구청 주차장,녹번동대림JR아파트앞,2
북한산_52,북한산,등하산_횡단,173.0,138.13700000000003,5.77,5.77,103,1시간 43분,37.64441,126.941024,37.612998,126.939658,입문,입문,57.01,7.1,10,10.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3,272.0,234.1,서울특별시 강북구,한옥마을 주차장,하나고.삼천사.진관사입구,2
북한산_53,북한산,등하산_횡단,358.5,1813.1460000000004,8.07,8.07,395,6시간 35분,37.575904,126.968316,37.588585,127.005682,최상급,최상급2,366.38,8.9,10,10.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3,39.0,62.6,서울특별시 강북구,서울특별시교육청어린이도서관 주차장,사직공원.경복궁역입구,2
북한산_54,북한산,등하산_횡단,481.9,326.862,9.01,9.01,186,3시간 06분,37.693192,126.965628,37.665331,126.919997,초급,초급1,109.58,6.6,2,10.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3,1894.0,4.4,서울특별시 강북구,숨은벽등산로주차장,솔고개.교현예비군훈련장,2
북한산_55,북한산,등하산_횡단,326.9,198.92800000000005,7.15,7.15,135,2시간 15분,37.592836,126.964682,37.596426,127.007169,입문,입문,76.15,8.6,10,10.0,36,0.1666666666666666,7.5,8.3,6.9,7.7,6.7,7.7,7.4,전망,8.3,72.0,40.9,서울특별시 강북구,부암동주민센터 주차장,부암동주민센터.무계원,2
비슬산_01,비슬산,등하산_원점회귀,1107.7,848.5409999999999,9.39,9.39,263,4시간 23분,35.7137,128.500851,35.71252,128.504928,중급,중급2,216.29,5.7,10,10.0,5,0.4472135954999579,7.2,7.9,7.0,7.5,6.0,7.0,8.4,계절매력,8.4,39.0,45.5,대구광역시 달성군,비슬산 유가사 주차장2,유가사(종점),0
비슬산_02,비슬산,등하산_횡단,1116.3,887.6899999999998,10.92,10.92,286,4시간 46분,35.751908,128.511288,35.713654,128.500774,중급,중급3,238.56,5.5,8,10.0,5,0.4472135954999579,7.2,7.9,7.0,7.5,6.0,7.0,8.4,계절매력,8.4,601.0,1.9,대구광역시 달성군,용연사 노외주차장,용연사,0
비슬산_03,비슬산,등하산_원점회귀,1024.9,520.026,5.79,5.79,159,2시간 39분,35.693693,128.50516,35.690517,128.509804,초급,초급1,132.96,5.3,10,10.0,5,0.4472135954999579,7.2,7.9,7.0,7.5,6.0,7.0,8.4,계절매력,8.4,19.0,60.8,대구광역시 달성군,비슬산자연휴양림 공영주차장,비슬산휴양림주차장,0
비슬산_04,비슬산,등하산_원점회귀,1092.6,631.3299999999997,8.76,8.76,223,3시간 43분,35.729275,128.560372,35.725737,128.560333,초급,초급2,150.16,4.8,0,5.0,5,0.4472135954999579,7.2,7.9,7.0,7.5,6.0,7.0,8.4,계절매력,8.4,,961.0,대구광역시 달성군,,정대2리(마내미골)종점,5
비슬산_05,비슬산,등하산_원점회귀,1038.8,750.8179999999999,9.99,9.99,262,4시간 22분,35.700033,128.499151,35.699335,128.500149,중급,중급2,209.85,5.4,5,8.0,5,0.4472135954999579,7.2,7.9,7.0,7.5,6.0,7.0,8.4,계절매력,8.4,844.0,551.5,대구광역시 달성군,비슬산자연휴양림 대형주차장,중뫼마을건너,0
삼악산_01,삼악산,등하산_횡단,675.8,1246.479999999999,10.37,10.37,342,5시간 42분,37.828141,127.671146,37.853553,127.662057,상급,상급2,275.48,5.7,8,10.0,17,0.2425356250363329,7.3,8.0,7.1,7.5,6.5,7.4,7.3,전망,8.0,747.0,7.2,강원도 춘천시,삼악산 등선폭포주차장,의암교차로,3
삼악산_02,삼악산,등하산_횡단,668.0,717.2760000000002,7.63,7.63,221,3시간 41분,37.81883,127.633737,37.824977,127.660403,중급,중급1,179.25,6.0,8,10.0,17,0.2425356250363329,7.3,8.0,7.1,7.5,6.5,7.4,7.3,전망,8.0,453.0,168.1,강원도 춘천시,강촌 테마랜드 주차장1,강촌입구,3
삼악산_03,삼악산,등하산_횡단,667.8,566.229,4.67,4.67,152,2시간 32분,37.841323,127.674095,37.824944,127.660456,초급,초급1,124.6,5.9,10,10.0,17,0.2425356250363329,7.3,8.0,7.1,7.5,6.5,7.4,7.3,전망,8.0,23.0,29.4,강원도 춘천시,삼악산 상원사입구주차장,상원사,3
삼악산_04,삼악산,등하산_횡단,905.6,1983.007,25.82,25.82,689,11시간 29분,37.951696,127.57816,37.831525,127.518414,초인,초인2,548.28,6.2,2,10.0,17,0.2425356250363329,7.3,8.0,7.1,7.5,6.5,7.4,7.3,전망,8.0,1812.0,46.6,강원도 춘천시,이상원미술관 주차장,홍적종점,5
삼악산_05,삼악산,등하산_원점회귀,867.0,647.8320000000002,10.22,10.22,255,4시간 15분,37.90269,127.568555,37.913951,127.576336,초급,초급3,164.3,5.8,0,8.0,17,0.2425356250363329,7.3,8.0,7.1,7.5,6.5,7.4,7.3,전망,8.0,,515.0,강원도 춘천시,,멱골,5
삼악산_06,삼악산,등하산_횡단,909.9,995.9510000000004,11.55,11.55,312,5시간 12분,37.896408,127.566984,37.902281,127.595828,상급,상급2,259.88,5.7,0,10.0,17,0.2425356250363329,7.3,8.0,7.1,7.5,6.5,7.4,7.3,전망,8.0,,143.8,강원도 춘천시,,목동리(미정차),5
삼악산_07,삼악산,등하산_횡단,905.8,902.482,10.08,10.08,260,4시간 20분,37.895931,127.68049,37.898989,127.642741,중급,중급3,231.11,5.7,5,10.0,17,0.2425356250363329,7.3,8.0,7.1,7.5,6.5,7.4,7.3,전망,8.0,999.0,5.7,강원도 춘천시,강원창작개발센터 주차장,방동1리,5
삼악산_08,삼악산,등하산_원점회귀,903.3,928.619,8.99,8.99,262,4시간 22분,37.901995,127.662159,37.901676,127.661425,중급,중급2,221.39,5.3,0,10.0,17,0.2425356250363329,7.3,8.0,7.1,7.5,6.5,7.4,7.3,전망,8.0,,36.9,강원도 춘천시,,장절공,5
삼악산_09,삼악산,등하산_원점회귀,911.9,878.892,12.64,12.64,318,5시간 18분,37.934478,127.65799,37.930041,127.64321,중급,중급2,212.83,4.7,0,10.0,17,0.2425356250363329,7.3,8.0,7.1,7.5,6.5,7.4,7.3,전망,8.0,,7.3,강원도 춘천시,,서상2리종점,5
삼악산_10,삼악산,등하산_원점회귀,918.2,1189.944,13.82,13.82,360,6시간 00분,37.896245,127.680477,37.909139,127.665591,상급,상급3,310.73,5.8,5,10.0,17,0.2425356250363329,7.3,8.0,7.1,7.5,6.5,7.4,7.3,전망,8.0,1005.0,27.2,강원도 춘천시,강원창작개발센터 주차장,방동2리입구(보건소),5
삼악산_11,삼악산,등하산_원점회귀,911.8,1588.8199999999997,34.07,34.07,736,12시간 16분,37.852253,127.66962,37.84822,127.636927,초인,초인1,469.79,5.7,2,10.0,17,0.2425356250363329,7.3,8.0,7.1,7.5,6.5,7.4,7.3,전망,8.0,1298.0,60.2,강원도 춘천시,삼악산 상원사입구주차장,덕두원1리2반,5
삼악산_12,삼악산,등하산_원점회귀,901.9,1057.9250000000002,13.48,13.48,362,6시간 02분,37.931402,127.568757,37.931429,127.568948,상급,상급3,289.36,5.4,0,10.0,17,0.2425356250363329,7.3,8.0,7.1,7.5,6.5,7.4,7.3,전망,8.0,,7.6,강원도 춘천시,,북배산등산로,5
삼악산_13,삼악산,등하산_원점회귀,896.0,966.6330000000004,13.26,13.26,335,5시간 35분,37.935079,127.660744,37.935259,127.661198,중급,중급3,228.6,5.0,0,10.0,17,0.2425356250363329,7.3,8.0,7.1,7.5,6.5,7.4,7.3,전망,8.0,,39.1,강원도 춘천시,,서상마을회관,5
삼악산_14,삼악산,등하산_원점회귀,902.6,1121.4100000000008,18.39,18.39,433,7시간 13분,37.930577,127.643974,37.919761,127.630959,상급,상급3,289.97,4.5,0,2.0,17,0.2425356250363329,7.3,8.0,7.1,7.5,6.5,7.4,7.3,전망,8.0,,1298.1,강원도 춘천시,,서상2리종점,5
삼악산_15,삼악산,등하산_원점회귀,529.2,979.0000000000008,10.5,10.5,305,5시간 05분,37.806252,127.634528,37.806292,127.634282,상급,상급1,245.67,5.9,8,10.0,17,0.2425356250363329,7.3,8.0,7.1,7.5,6.5,7.4,7.3,전망,8.0,777.0,20.5,강원도 춘천시,강촌마을주차장,강촌역,3
삼악산_16,삼악산,등하산_원점회귀,381.0,934.5949999999998,7.11,7.11,248,4시간 08분,37.83746,127.677233,37.831787,127.67962,상급,상급1,246.9,5.9,10,10.0,17,0.2425356250363329,7.3,8.0,7.1,7.5,6.5,7.4,7.3,전망,8.0,234.0,39.8,강원도 춘천시,의암암장 주차공터,의암댐,3
삼악산_17,삼악산,등하산_횡단,527.7,799.7,8.73,8.73,252,4시간 12분,37.806325,127.634643,37.796618,127.61657,중급,중급2,202.46,6.0,8,10.0,17,0.2425356250363329,7.3,8.0,7.1,7.5,6.5,7.4,7.3,전망,8.0,767.0,30.4,강원도 춘천시,강촌마을주차장,강촌역,3
서대산_01,서대산,등하산_횡단,926.6,1006.3350000000002,4.03,4.03,209,3시간 29분,36.235368,127.532229,36.228753,127.532665,중급,중급1,192.88,5.0,2,10.0,5,0.4472135954999579,7.1,7.7,6.9,7.0,6.1,7.2,7.6,전망,7.7,1966.0,4.8,충청남도 금산군,일불사제2주차장,지점,5
서대산_02,서대산,편도_하산,611.5,983.066,2.04,4.08,209,3시간 29분,36.231227,127.535265,36.225423,127.535475,중급,중급1,191.82,5.0,2,8.0,5,0.4472135954999579,7.1,7.7,6.9,7.0,6.1,7.2,7.6,전망,7.7,1657.0,518.4,충청남도 금산군,일불사제2주차장,지점,5
서대산_03,서대산,등하산_횡단,903.0,1311.6649999999995,5.77,5.77,275,4시간 35분,36.219891,127.567393,36.239335,127.528406,상급,상급2,263.5,4.8,2,10.0,5,0.4472135954999579,7.1,7.7,6.9,7.0,6.1,7.2,7.6,전망,7.7,1777.0,394.8,충청남도 금산군,효심사주차장,지점,5
서대산_04,서대산,등하산_횡단,925.5,1192.9829999999995,6.51,6.51,284,4시간 44분,36.208776,127.568109,36.220257,127.516395,상급,상급2,266.92,4.7,2,10.0,5,0.4472135954999579,7.1,7.7,6.9,7.0,6.1,7.2,7.6,전망,7.7,1818.0,1.8,충청남도 금산군,효심사주차장,지점,5
서대산_05,서대산,등하산_횡단,571.8,1413.1159999999993,6.1,6.1,311,5시간 11분,36.250398,127.550372,36.23939,127.528429,상급,상급3,281.21,5.1,8,10.0,5,0.4472135954999579,7.1,7.7,6.9,7.0,6.1,7.2,7.6,전망,7.7,700.0,36.1,충청남도 금산군,장령산 자연휴양림 주차장1,금천리,3
선운산_01,선운산,등하산_원점회귀,360.6,312.348,5.76,5.76,133,2시간 13분,35.502422,126.586871,35.497331,126.580199,입문,입문,85.65,5.6,10,10.0,5,0.4472135954999579,7.4,7.8,7.4,7.7,6.8,6.8,8.5,계절매력,8.5,158.0,58.5,전라북도 고창군,선운산도립공원 소형주차장,선운산버스정류장,0
선운산_02,선운산,등하산_원점회귀,463.7,761.1719999999998,17.41,17.41,375,6시간 15분,35.506743,126.584053,35.498483,126.582771,중급,중급3,232.45,5.6,10,8.0,5,0.4472135954999579,7.4,7.8,7.4,7.7,6.8,6.8,8.5,계절매력,8.5,384.0,500.4,전라북도 고창군,선운산도립공원 소형주차장,선운산버스정류장,0
선운산_03,선운산,등하산_원점회귀,354.7,439.80400000000014,9.7,9.7,210,3시간 30분,35.50234,126.586747,35.497384,126.580046,초급,초급1,131.89,5.6,10,10.0,5,0.4472135954999579,7.4,7.8,7.4,7.7,6.8,6.8,8.5,계절매력,8.5,162.0,70.3,전라북도 고창군,선운산도립공원 소형주차장,선운산버스정류장,0
선운산_04,선운산,등하산_원점회귀,456.2,947.7970000000004,18.13,18.13,416,6시간 56분,35.506671,126.584107,35.502433,126.586847,상급,상급2,264.69,5.6,10,8.0,5,0.4472135954999579,7.4,7.8,7.4,7.7,6.8,6.8,8.5,계절매력,8.5,375.0,491.0,전라북도 고창군,선운산도립공원 소형주차장,선운산버스정류장,0
선운산_05,선운산,등하산_원점회귀,346.3,401.1270000000002,9.66,9.66,206,3시간 26분,35.491387,126.575291,35.491488,126.575351,초급,초급1,125.69,5.4,2,2.0,5,0.4472135954999579,7.4,7.8,7.4,7.7,6.8,6.8,8.5,계절매력,8.5,1599.0,1665.4,전라북도 고창군,주차장,선운산버스정류장,0
설악산_01,설악산,등하산_원점회귀,623.0,412.9590000000001,4.63,4.63,130,2시간 10분,38.0782,128.445391,38.0782,128.445391,초급,초급1,105.95,5.1,10,8.0,8,0.3535533905932737,7.6,8.4,7.0,7.8,6.5,8.1,8.1,전망,8.4,351.0,444.7,강원도 속초시,오색상가 주차장,오색그린야드호텔,2
설악산_02,설악산,편도_등산,1732.4,1465.0349999999994,5.1,10.2,373,6시간 13분,38.082133,128.447931,38.119135,128.46544,최상급,최상급2,370.25,5.1,8,10.0,8,0.3535533905932737,7.6,8.4,7.0,7.8,6.5,8.1,8.1,전망,8.4,592.0,59.0,강원도 속초시,오색상가 주차장,오색그린야드호텔,2
설악산_03,설악산,편도_등산,616.3,399.26900000000114,5.79,11.59,234,3시간 54분,38.165125,128.375686,38.146669,128.414484,초급,초급1,137.36,4.7,0,0.0,8,0.3535533905932737,7.6,8.4,7.0,7.8,6.5,8.1,8.1,전망,8.4,,11238.5,강원도 속초시,,오색그린야드호텔,5
설악산_04,설악산,편도_등산,816.3,713.1510000000003,4.3,8.61,236,3시간 56분,38.173594,128.489777,38.193894,128.475045,중급,중급1,189.87,5.5,10,8.0,8,0.3535533905932737,7.6,8.4,7.0,7.8,6.5,8.1,8.1,전망,8.4,80.0,516.0,강원도 속초시,신흥사 유료주차장,설악산소공원,2
설악산_05,설악산,등하산_횡단,1309.8,1753.6670000000006,15.89,15.89,494,8시간 14분,38.172639,128.4941,38.162896,128.466637,최상급,최상급3,404.48,5.4,10,10.0,8,0.3535533905932737,7.6,8.4,7.0,7.8,6.5,8.1,8.1,전망,8.4,60.0,131.0,강원도 속초시,설악휴게소 주차장,설악산소공원,2
설악산_06,설악산,편도_등산,323.7,205.85899999999995,2.13,4.26,95,1시간 35분,38.17278,128.491678,38.162223,128.501663,입문,입문,59.8,5.5,10,10.0,8,0.3535533905932737,7.6,8.4,7.0,7.8,6.5,8.1,8.1,전망,8.4,262.0,341.8,강원도 속초시,설악휴게소 주차장,설악산소공원,2
설악산_07,설악산,편도_등산,776.3,293.94899999999967,0.92,1.84,72,1시간 12분,38.119468,128.341658,38.124233,128.343638,입문,입문,70.44,3.8,0,10.0,8,0.3535533905932737,7.6,8.4,7.0,7.8,6.5,8.1,8.1,전망,8.4,,39.4,강원도 속초시,,장수대분소,5
설악산_08,설악산,등하산_횡단,1400.9,753.5690000000004,10.16,10.16,287,4시간 47분,38.124403,128.34388,38.183007,128.301377,초급,초급3,176.68,4.8,0,8.0,8,0.3535533905932737,7.6,8.4,7.0,7.8,6.5,8.1,8.1,전망,8.4,,590.5,강원도 속초시,,장수대분소,5
성인봉_01,성인봉,편도_등산,537.4,606.908,1.75,3.51,144,2시간 24분,37.485892,130.898777,37.490579,130.888586,초급,초급1,139.79,6.6,8,10.0,4,0.5,6.8,7.1,7.4,6.8,5.9,7.0,6.6,힐링,7.4,405.0,94.3,경상북도 울릉군,주차장,보건의료원,1
성인봉_02,성인봉,등하산_횡단,1003.4,564.9139999999999,10.95,10.95,262,4시간 22분,37.486403,130.892522,37.537356,130.870825,초급,초급2,158.81,5.6,10,10.0,4,0.5,6.8,7.1,7.4,6.8,5.9,7.0,6.6,힐링,7.4,18.0,363.3,경상북도 울릉군,성인봉주차장,KBS중계소 입구,1
성인봉_03,성인봉,편도_하산,544.6,868.7020000000002,2.89,5.77,217,3시간 37분,37.51631,130.853975,37.519332,130.859525,중급,중급2,214.44,5.1,2,2.0,4,0.5,6.8,7.1,7.4,6.8,5.9,7.0,6.6,힐링,7.4,1350.0,1506.5,경상북도 울릉군,나리분지 주차장,나리 삼거리,1
성인봉_04,성인봉,편도_등산,637.8,503.019,2.04,4.08,137,2시간 17분,37.509988,130.859675,37.523119,130.850556,초급,초급1,109.77,5.4,2,2.0,4,0.5,6.8,7.1,7.4,6.8,5.9,7.0,6.6,힐링,7.4,1383.0,1413.7,경상북도 울릉군,나리분지 주차장,나리,1
소백산_01,소백산,편도_등산,1428.7,1052.3359999999998,7.03,14.05,369,6시간 09분,36.965325,128.420699,36.957448,128.484698,상급,상급1,245.53,5.7,10,10.0,9,0.3333333333333333,7.3,7.9,7.4,7.3,6.5,7.0,8.1,계절매력,8.1,29.0,6.8,경상북도 영주시,다리안국민관광지 주차장3,다리안관광지(회차),4
소백산_02,소백산,편도_등산,1450.4,1015.911,5.46,10.92,316,5시간 16분,36.98837,128.459657,36.957472,128.484827,상급,상급1,255.21,5.1,10,10.0,9,0.3333333333333333,7.3,7.9,7.4,7.3,6.5,7.0,8.1,계절매력,8.1,9.0,19.8,경상북도 영주시,새밭공영주차장,새밭계곡(회차),4
소백산_03,소백산,등하산_횡단,1410.8,716.051,9.38,9.38,237,3시간 57분,36.899138,128.435386,36.920574,128.46135,중급,중급1,198.58,4.4,10,10.0,9,0.3333333333333333,7.3,7.9,7.4,7.3,6.5,7.0,8.1,계절매력,8.1,48.0,92.5,경상북도 영주시,죽령휴게소 주차장,소백산국립공원(회차)/죽령,4
소백산_04,소백산,편도_하산,970.8,398.5700000000001,2.56,5.13,137,2시간 17분,36.904112,128.45928,36.920574,128.461316,초급,초급1,109.57,4.6,10,10.0,9,0.3333333333333333,7.3,7.9,7.4,7.3,6.5,7.0,8.1,계절매력,8.1,37.0,8.3,경상북도 영주시,소백산국립공원 희방제3주차장,희방,4
소백산_05,소백산,등하산_원점회귀,1431.8,1062.7509999999995,14.21,14.21,366,6시간 06분,36.987317,128.46057,36.987423,128.460818,상급,상급1,248.14,5.3,10,10.0,9,0.3333333333333333,7.3,7.9,7.4,7.3,6.5,7.0,8.1,계절매력,8.1,145.0,155.3,경상북도 영주시,새밭공영주차장,새밭계곡(회차),4
소백산_06,소백산,등하산_횡단,1457.9,829.9810000000002,17.2,17.2,397,6시간 37분,36.898982,128.435389,36.965306,128.420536,중급,중급3,241.26,5.4,10,10.0,9,0.3333333333333333,7.3,7.9,7.4,7.3,6.5,7.0,8.1,계절매력,8.1,30.0,79.4,경상북도 영주시,죽령휴게소 주차장,소백산국립공원(회차)/죽령,4
소백산_07,소백산,편도_등산,1435.8,1025.357,5.37,10.75,315,5시간 15분,36.923052,128.503372,36.957261,128.48496,상급,상급1,254.39,4.9,10,10.0,9,0.3333333333333333,7.3,7.9,7.4,7.3,6.5,7.0,8.1,계절매력,8.1,24.0,383.0,경상북도 영주시,소백산국립공원 삼가주차장,삼가리,4
소백산_08,소백산,편도_등산,1421.3,1106.336,7.74,15.48,398,6시간 38분,36.932886,128.554526,36.97273,128.506582,상급,상급2,264.25,5.1,10,10.0,9,0.3333333333333333,7.3,7.9,7.4,7.3,6.5,7.0,8.1,계절매력,8.1,39.0,320.9,경상북도 영주시,소백산국립공원 배점주차장,배점2리,4
소백산_09,소백산,편도_등산,1345.4,947.5629999999996,6.89,13.78,349,5시간 49분,36.898075,128.437218,36.856655,128.447663,중급,중급3,230.73,4.3,10,10.0,9,0.3333333333333333,7.3,7.9,7.4,7.3,6.5,7.0,8.1,계절매력,8.1,177.0,115.1,경상북도 영주시,죽령휴게소 주차장,소백산국립공원(회차)/죽령,4
소요산_01,소요산,등하산_횡단,605.7,953.198,7.51,7.51,250,4시간 10분,37.947926,127.061302,37.945496,127.083239,상급,상급1,256.26,5.9,10,10.0,8,0.3535533905932737,6.9,7.2,7.0,7.1,5.8,6.8,7.6,계절매력,7.6,294.0,16.4,경기도 동두천시,경기북부어린이박물관 주차장,소요산역,1
소요산_02,소요산,편도_등산,518.3,399.9599999999999,3.53,7.06,166,2시간 46분,37.947913,127.061514,37.948619,127.095598,초급,초급1,107.3,6.0,10,10.0,8,0.3535533905932737,6.9,7.2,7.0,7.1,5.8,6.8,7.6,계절매력,7.6,282.0,12.8,경기도 동두천시,경기북부어린이박물관 주차장,소요산역,1
소요산_03,소요산,등하산_횡단,611.8,735.1440000000001,7.11,7.11,212,3시간 32분,37.9388,127.055813,37.945539,127.086421,초급,초급3,175.18,5.9,5,10.0,8,0.3535533905932737,6.9,7.2,7.0,7.1,5.8,6.8,7.6,계절매력,7.6,1029.0,47.2,경기도 동두천시,경기북부어린이박물관 주차장,원각사,1
소요산_04,소요산,등하산_원점회귀,565.4,478.1550000000001,8.54,8.54,200,3시간 20분,37.957463,127.062572,37.952296,127.062577,초급,초급1,129.03,5.8,2,10.0,8,0.3535533905932737,6.9,7.2,7.0,7.1,5.8,6.8,7.6,계절매력,7.6,1290.0,17.3,경기도 동두천시,경기북부어린이박물관 주차장,하봉암동,1
소요산_05,소요산,등하산_횡단,543.3,381.1749999999999,4.8,4.8,132,2시간 12분,37.931701,127.061117,37.945407,127.066641,입문,입문,103.64,6.0,8,10.0,8,0.3535533905932737,6.9,7.2,7.0,7.1,5.8,6.8,7.6,계절매력,7.6,585.0,65.5,경기도 동두천시,동두천역 공영주차장,안창말,1
소요산_06,소요산,등하산_횡단,674.3,310.9960000000001,6.82,6.82,146,2시간 26분,37.912601,127.138822,37.94151,127.093078,입문,입문,92.99,5.7,0,2.0,8,0.3535533905932737,6.9,7.2,7.0,7.1,5.8,6.8,7.6,계절매력,7.6,,1371.9,경기도 동두천시,,경기도립노인전문병원,1
